,,,,Labels After Replacement ,,,,
989568535184773120,,,,IMDS,IMDS,IMDS,,IMDS
998583586671464448,,,,IMDS,IMDS,IMDS,,IMDS
980176084317691904,,,,IMDS,IMDS,IMDS,,IMDS
1037436051768451072,,,,IMDS,IMDS,IMDS,,IMDS
995494726890672131,,,,IRNE,IRNE,IRNE,,IRNE
988398067752763392,,,,IRNE,IMDS,IMDS,,IMDS
995466419918819328,,,,IRNE,IRNE,IRNE,,IRNE
981219177502511105,,,,IMDS,IMDS,IMDS,,IMDS
989556185887068160,,,,IRNE,IRNE,IRNE,,IRNE
979799217462968320,,,,IRNE,IRNE,IRNE,,IRNE
989530722485587971,,,,IMDS,IMDS,IMDS,,IMDS
980206857368358912,,,,IMDS,IMDS,IMDS,,IMDS
981554657096077312,,,,IMDS,IMDS,IMDS,,IMDS
1035603998462623745,,,,IRNE,IRNE,IRNE,,IRNE
994217582940114945,,,,IRNE,IRNE,IRNE,,IRNE
980057591463186432,,,,IRNE,IRNE,IMDS,,IRNE
1023952645957066752,,,,IRNE,IRNE,IRNE,,IRNE
981623741422718976,,,,IMDS,IMDS,IMDS,,IMDS
979757622298587136,,,,IRNE,IRNE,IRNE,,IRNE
979772283119075329,,,,IRNE,IRNE,IRNE,,IRNE
994951763622088706,,,,IMDS,IMDS,IMDS,,IMDS
989555594754494466,,,,IMDS,IMDS,IMDS,,IMDS
990652110076293120,,,,IRNE,IRNE,IRNE,,IRNE
994148244598018049,,,,IRNE,IRNE,IRNE,,IRNE
989564746860023808,,,,IRNE,IRNE,IRNE,,IRNE
981536465741021184,,,,IMDS,IMDS,IMDS,,IMDS
988126390234083328,,,,IMDS,IMDS,IMDS,,IMDS
981632680017186819,,,,IRNE,IRNE,IRNE,,IRNE
980444113375059968,,,,IMDS,IMDS,IMDS,,IMDS
989550609522221056,,,,IRNE,IRNE,IRNE,,IRNE
991646578778701824,,,,IMDS,IMDS,IMDS,,IMDS
1022975358767968256,,,,IRNE,IRNE,IRNE,,IRNE
995303483950628865,,,,IMDS,IRNE,IRNE,,IRNE
988537467451138048,,,,IRNE,IRNE,IRNE,,IRNE
989531272014974976,,,,IMDS,IMDS,IMDS,,IMDS
988061789433810945,,,,IMDS,IMDS,IMDS,,IMDS
995367677832069120,,,,IRNE,IRNE,IRNE,,IRNE
989636325224706048,,,,IMDS,IMDS,IMDS,,IMDS
988519723980779521,,,,IMDS,IMDS,IMDS,,IMDS
1037437486874554368,,,,IMDS,IMDS,IMDS,,IMDS
980482687814205440,,,,IMDS,IMDS,IMDS,,IMDS
979578053205602305,,,,IRNE,IMDS,IRNE,,IRNE
981635460874358784,,,,IRNE,IMDS,IRNE,,IRNE
979748688582103040,,,,IRNE,IRNE,IRNE,,IRNE
980073551637164032,,,,IMDS,IMDS,IMDS,,IMDS
994731269907992577,,,,IRNE,IRNE,IRNE,,IRNE
994204447390781440,,,,IMDS,IMDS,IMDS,,IMDS
988157646581764098,,,,IRNE,IRNE,IRNE,,IRNE
1031229465211412482,,,,IMDS,IMDS,IMDS,,IMDS
979763697672425475,,,,IRNE,IMDS,IMDS,,IMDS
989801937473343494,,,,IRNE,IRNE,IRNE,,IRNE
1023936634495148032,,,,IRNE,IMDS,IRNE,,IRNE
981226929272565761,,,,IMDS,IMDS,IMDS,,IMDS
981560522498813953,,,,IRNE,IMDS,IMDS,,IMDS
995368571399233539,,,,IMDS,IRNE,IRNE,,IRNE
980484147633442817,,,,IMDS,IRNE,IMDS,,IMDS
984538128294862848,,,,IRNE,IRNE,IRNE,,IRNE
989529813089226753,,,,IRNE,IRNE,IRNE,,IRNE
981561975527403521,,,,IMDS,IMDS,IMDS,,IMDS
981553189978812416,,,,IRNE,IRNE,IRNE,,IRNE
989582723688910848,,,,IMDS,IMDS,IMDS,,IMDS
981894402686799872,,,,IMDS,IMDS,IMDS,,IMDS
993396491464200192,,,,IMDS,IMDS,IMDS,,IMDS
979779157981892608,,,,IMDS,IMDS,IMDS,,IMDS
995102220839477250,,,,IRNE,IRNE,IRNE,,IRNE
980581433797423104,,,,IRNE,IRNE,IRNE,,IRNE
994198688892444672,,,,IRNE,IRNE,IRNE,,IRNE
979747306705735680,,,,IRNE,IRNE,IRNE,,IRNE
980513411485392898,,,,IMDS,IMDS,IMDS,,IMDS
989114062117261312,,,,IRNE,IRNE,IRNE,,IRNE
980891247937294336,,,,IRNE,IRNE,IRNE,,IRNE
994140250279759873,,,,IRNE,IRNE,IRNE,,IRNE
1037388296706555908,,,,IRNE,IRNE,IRNE,,IRNE
1031241329572020224,,,,IMDS,IMDS,IMFL,,IMDS
989059241054007296,,,,IRNE,IRNE,IRNE,,IRNE
980581958886490112,,,,IMDS,IRNE,IRNE,,IRNE
1039599897299877888,,,,IRNE,IRNE,IRNE,,IRNE
988065417456443392,,,,IRNE,IRNE,IRNE,,IRNE
991271209315782656,,,,IMDS,IRNE,IRNE,,IRNE
988101641898528769,,,,IRNE,IRNE,IRNE,,IRNE
989504892925632514,,,,IRNE,IMDS,IRNE,,IRNE
989530066622337025,,,,IRNE,IMDS,IRNE,,IRNE
1031235061776101377,,,,IMDS,IMDS,IMDS,,IMDS
1023928943186010112,,,,IRNE,IMDS,IRNE,,IRNE
991816802534555648,,,,IMDS,IMDS,IMDS,,IMDS
1022484301248700416,,,,IRNE,IMDS,IRNE,,IRNE
981562149016305664,,,,IMDS,IMDS,IMDS,,IMDS
989561457351282688,,,,IRNE,IRNE,IRNE,,IRNE
992917861906702336,,,,IRNE,IRNE,IRNE,,IRNE
994316960451170309,,,,IRNE,IRNE,IRNE,,IRNE
990164393815142400,,,,IRNE,IRNE,IRNE,,IRNE
979747946664087554,,,,IMDS,IMDS,IMDS,,IMDS
999313273534246913,,,,IRNE,IRNE,IRNE,,IRNE
980428740806299649,,,,IMDS,IRNE,IMDS,,IMDS
979800801395838976,,,,IRNE,IRNE,IRNE,,IRNE
1045013777077481473,,,,IRNE,IMDS,IRNE,,IRNE
1031245880064724993,,,,IMDS,IMDS,IMDS,,IMDS
981605299009261568,,,,IRNE,IRNE,IMDS,,IRNE
1039600435894644736,,,,IMDS,IMDS,IMDS,,IMDS
1044683284293341189,,,,IRNE,IRNE,IRNE,,IRNE
994749355918798849,,,,IMDS,IMDS,IMDS,,IMDS
981585118849576961,,,,IRNE,IRNE,IRNE,,IRNE
993450569934299136,,,,IRNE,IRNE,IRNE,,IRNE
995125389499486209,,,,IMDS,IRNE,IRNE,,IRNE
980490329760649216,,,,IMDS,IMDS,IMDS,,IMDS
995198030507847681,,,,IRNE,IRNE,IRNE,,IRNE
979101576882196481,,,,IRNE,IRNE,IRNE,,IRNE
979753143339765760,,,,IMDS,IMDS,IMDS,,IMDS
981602720015675392,,,,IRNE,IRNE,IRNE,,IRNE
989607476155822082,,,,IRNE,IRNE,IRNE,,IRNE
981550142645039109,,,,IMDS,IMDS,IMDS,,IMDS
988451861224140801,,,,IMDS,IMDS,IMDS,,IMDS
988085495803600897,,,,IMDS,IMDS,IMDS,,IMDS
989060893924261888,,,,IRNE,IRNE,IRNE,,IRNE
989584509548056577,,,,IRNE,IRNE,IRNE,,IRNE
979750562290946048,,,,IRNE,IRNE,IRNE,,IRNE
989528786076041218,,,,IMDS,IMDS,IMDS,,IMDS
981815999136706561,,,,IRNE,IRNE,IRNE,,IRNE
981577716385353728,,,,IRNE,IMDS,IRNE,,IRNE
981568487788294144,,,,IMDS,IMDS,IMDS,,IMDS
989551278513672192,,,,IMDS,IMDS,IMDS,,IMDS
994139400987701249,,,,IRNE,IRNE,IRNE,,IRNE
979762088653590529,,,,IRNE,IRNE,IRNE,,IRNE
989621488105017344,,,,IRNE,IRNE,IRNE,,IRNE
994903990990229504,,,,IRNE,IRNE,IRNE,,IRNE
994949449528086528,,,,IMDS,IMDS,IMDS,,IMDS
979751350291587072,,,,IRNE,IRNE,IRNE,,IRNE
994140072504152064,,,,IRNE,IRNE,IRNE,,IRNE
990633207614885888,,,,IRNE,IRNE,IRNE,,IRNE
1039238432906719232,,,,IMDS,IMDS,IRNE,,IMDS
981535699148197889,,,,IMDS,IMDS,IMDS,,IMDS
1045372968275202049,,,,IMDS,IMDS,IMDS,,IMDS
979748307391143938,,,,IRNE,IRNE,IRNE,,IRNE
1044717731717763073,,,,IRNE,IRNE,IRNE,,IRNE
1035649036345384961,,,,IRNE,IRNE,IRNE,,IRNE
995073247061463040,,,,IRNE,IRNE,IRNE,,IRNE
994658103483359233,,,,IMDS,IMDS,IMDS,,IMDS
970320789319897094,,,,IMDS,IMDS,IRNE,,IMDS
978289430518812674,,,,IRNE,IRNE,IRNE,,IRNE
979112645340131330,,,,IRNE,IRNE,IRNE,,IRNE
979463168262070272,,,,IMDS,IMDS,IMDS,,IMDS
979669346506158080,,,,IMDS,IMDS,IRNE,,IMDS
979684923530534915,,,,IMDS,IMDS,IMDS,,IMDS
979719370040594432,,,,IMDS,IMDS,IMDS,,IMDS
979727911568764928,,,,IMDS,IMDS,IMDS,,IMDS
979727967428530176,,,,IMDS,IMDS,IMDS,,IMDS
979736202952798208,,,,IMDS,IMDS,IMDS,,IMDS
979736109990187008,,,,IMDS,IMDS,IMDS,,IMDS
979754847347138563,,,,IRNE,IMDS,IMDS,,IMDS
979773508174729217,,,,IMDS,IMDS,IMDS,,IMDS
979782818229358594,,,,IRNE,IMDS,IRNE,,IRNE
979788652875255809,,,,IMDS,IMDS,IMDS,,IMDS
979789626197139457,,,,IMDS,IMDS,IRNE,,IMDS
980047601687986176,,,,IMDS,IMDS,IMDS,,IMDS
980122896675889157,,,,IMDS,IMDS,IMDS,,IMDS
980162317697548291,,,,IMDS,IMDS,IMDS,,IMDS
980163049423327232,,,,IRNE,IRNE,IRNE,,IRNE
981269706383511552,,,,IMDS,IMDS,IMDS,,IMDS
981562088123445248,,,,IMDS,IMDS,IMDS,,IMDS
981560830406938624,,,,IMDS,IMDS,IMDS,,IMDS
981596661502881798,,,,IMDS,IMDS,IMDS,,IMDS
981592578314424321,,,,IMDS,IMDS,IMDS,,IMDS
981887440771313664,,,,IMDS,IMDS,IMDS,,IMDS
981950579952975872,,,,IMDS,IMDS,IMDS,,IMDS
981957786643894278,,,,IMDS,IMDS,IMDS,,IMDS
983995501262622721,,,,IRNE,IRNE,IRNE,,IRNE
984508244130443264,,,,IMDS,IMDS,IRNE,,IMDS
986542074387451905,,,,IRNE,IRNE,IRNE,,IRNE
987782064715026432,,,,IRNE,IRNE,IRNE,,IRNE
987830947927199744,,,,IRNE,IRNE,IRNE,,IRNE
988052445975711744,,,,IMDS,IMDS,IMDS,,IMDS
988098496430530560,,,,IMDS,IMDS,IMDS,,IMDS
988391915937726466,,,,IMDS,IMDS,IMDS,,IMDS
988401739538804736,,,,IMDS,IMDS,IMDS,,IMDS
989070674206617603,,,,IRNE,IRNE,IRNE,,IRNE
989555890104799233,,,,IMDS,IMDS,IRNE,,IMDS
989554347703963649,,,,IMDS,IMDS,IMDS,,IMDS
989601876462260226,,,,IRNE,IMDS,IRNE,,IRNE
989606698733244416,,,,IMDS,IMDS,IMDS,,IMDS
989882935028473856,,,,IMDS,IMDS,IMDS,,IMDS
991225047158329345,,,,IRNE,IMDS,IMDS,,IMDS
991263899726032897,,,,IRNE,IRNE,IRNE,,IRNE
991706879217881089,,,,IMDS,IMDS,IMDS,,IMDS
992412921484410881,,,,IMDS,IMDS,IMDS,,IMDS
992413181262880769,,,,IMDS,IMDS,IMDS,,IMDS
992842744862212097,,,,IRNE,IRNE,IRNE,,IRNE
993554468808658945,,,,IMDS,IMDS,IRNE,,IMDS
993779741969846273,,,,IMDS,IMDS,IRNE,,IMDS
993877947097460736,,,,IMDS,IMDS,IMDS,,IMDS
994145504744431616,,,,IMDS,IMDS,IRNE,,IMDS
994730500215508992,,,,IRNE,IMDS,IRNE,,IRNE
994749168685068288,,,,IMDS,IRNE,IRNE,,IRNE
994919967350050818,,,,IMDS,IMDS,IMDS,,IMDS
995281691794198533,,,,IRNE,IMDS,IRNE,,IRNE
995346817658359810,,,,IRNE,IRNE,IRNE,,IRNE
997519884862009344,,,,IMDS,IRNE,IRNE,,IRNE
999313445249052675,,,,IMDS,IMDS,IRNE,,IMDS
1001268587687006208,,,,IMDS,IMDS,IMDS,,IMDS
1006199059248541696,,,,IMDS,IMDS,IMDS,,IMDS
1022495127707832321,,,,IRNE,IMDS,IRNE,,IRNE
1022594674069004288,,,,IMDS,IMDS,IMDS,,IMDS
1022595134406500352,,,,IMDS,IMDS,IMDS,,IMDS
1023944852646649858,,,,IMDS,IRNE,IMDS,,IMDS
1033724835829039104,,,,IRNE,IRNE,IRNE,,IRNE
1038852437107515398,,,,IMDS,IMDS,IMDS,,IMDS
1039573283967037440,,,,IMDS,IMDS,IRNE,,IMDS
1039653884334145537,,,,IMDS,IMDS,IMDS,,IMDS
1045021653300924417,,,,IMDS,IMDS,IMDS,,IMDS
1039613131222384647,,,,IMDS,IMDS,IMDS,,IMDS
1022862396946350081,,,,IMDS,IMDS,IMDS,,IMDS
1022956213095542784,,,,IRNE,IMDS,IRNE,,IRNE
995275490985500677,,,,IMDS,IMDS,IMDS,,IMDS
1031266138469093376,,,,IRNE,IRNE,IRNE,,IRNE
981644250780663809,,,,IMDS,IRNE,IRNE,,IRNE
979305515950977025,,,,IRNE,IRNE,IMDS,,IRNE
987849148706762752,,,,IMDS,IRNE,IMDS,,IMDS
979136974329122818,,,,IMDS,IMDS,IRNE,,IMDS
979721986476859394,,,,IRNE,IRNE,IMDS,,IRNE
988147745365078021,,,,IMDS,IRNE,IMDS,,IMDS
1040611545544310786,,,,IRNE,IRNE,IRNE,,IRNE
988147742802370560,,,,IMDS,IMDS,IMDS,,IMDS
1029205138702049280,,,,IMDS,IMDS,IMDS,,IMDS
1029412601770516482,,,,IRNE,IRNE,IRNE,,IRNE
980193969601728515,,,,IRNE,IRNE,IRNE,,IRNE
988178110326636546,,,,IRNE,IRNE,IRNE,,IRNE
1033736476150964224,,,,IMDS,IRNE,IRNE,,IRNE
991732612967419905,,,,IRNE,IRNE,IRNE,,IRNE
1037012205647093761,,,,IRNE,IRNE,IRNE,,IRNE
1037279315153575936,,,,IRNE,IRNE,IRNE,,IRNE
1037445743911624705,,,,IMDS,IMDS,IMDS,,IMDS
983747750453039104,,,,IRNE,IRNE,IRNE,,IRNE
1046020652044619776,,,,IRNE,IRNE,IRNE,,IRNE
988132313124036610,,,,IMDS,IRNE,IRNE,,IRNE
1000530798586580995,,,,IRNE,IRNE,IRNE,,IRNE
981216145553403906,,,,IRNE,IRNE,IRNE,,IRNE
989848059587846144,,,,IRNE,IRNE,IRNE,,IRNE
1022927072224858113,,,,IRNE,IRNE,IRNE,,IRNE
988128415810293760,,,,IMDS,IMDS,IMDS,,IMDS
991819868512182273,,,,IRNE,IRNE,IRNE,,IRNE
981986103354974217,,,,IRNE,IRNE,IRNE,,IRNE
1014499564131422208,,,,IRNE,IRNE,IRNE,,IRNE
1040587366317137921,,,,IRNE,IRNE,IRNE,,IRNE
997907932175110144,,,,IRNE,IRNE,IRNE,,IRNE
984378474612785152,,,,IRNE,IRNE,IRNE,,IRNE
988746783122739200,,,,IRNE,IRNE,IRNE,,IRNE
973440829900587008,,,,IRNE,IRNE,IRNE,,IRNE
994353697139363840,,,,IRNE,IRNE,IRNE,,IRNE
994649770756059137,,,,IRNE,IMDS,IRNE,,IRNE
999969883118100480,,,,IRNE,IRNE,IRNE,,IRNE
1001301481558085633,,,,IMDS,IMDS,IRNE,,IMDS
974881253731307520,,,,IRNE,IRNE,IRNE,,IRNE
998712199211347969,,,,IRNE,IRNE,IRNE,,IRNE
1001061018695544832,,,,IRNE,IRNE,IRNE,,IRNE
1021885541976039425,,,,IRNE,IRNE,IRNE,,IRNE
981978963231887361,,,,IMDS,IMDS,IMDS,,IMDS
988027835204931590,,,,IRNE,IRNE,IRNE,,IRNE
997153841165586432,,,,IRNE,IRNE,IRNE,,IRNE
1005864342112428033,,,,IRNE,IRNE,IRNE,,IRNE
995236407496138757,,,,IRNE,IRNE,IRNE,,IRNE
994142181261742080,,,,IRNE,IRNE,IRNE,,IRNE
994941246660587520,,,,IRNE,IRNE,IRNE,,IRNE
1023943687515119616,,,,IRNE,IRNE,IRNE,,IRNE
993787512048021505,,,,IRNE,IRNE,IRNE,,IRNE
983753649896779776,,,,IRNE,IRNE,IRNE,,IRNE
1042319770790584320,,,,IRNE,IRNE,IRNE,,IRNE
988860067196952578,,,,IMDS,IRNE,IRNE,,IRNE
988028932682321926,,,,IRNE,IRNE,IRNE,,IRNE
1022867511581310976,,,,IMDS,IMDS,IMDS,,IMDS
987757297496723456,,,,IRNE,IRNE,IMDS,,IRNE
1021836435136098306,,,,IRNE,IRNE,IRNE,,IRNE
991705412822069248,,,,IRNE,IRNE,IRNE,,IRNE
981620463590891520,,,,IMDS,IMDS,IMDS,,IMDS
1046454505582325761,,,,IRNE,IRNE,IRNE,,IRNE
1044730032969699329,,,,IRNE,IRNE,IRNE,,IRNE
1038213453943644165,,,,IRNE,IRNE,IRNE,,IRNE
983468892034125824,,,,IRNE,IRNE,IRNE,,IRNE
980495368092815362,,,,IMDS,IMDS,IMDS,,IMDS
1002644489452904457,,,,IRNE,IRNE,IRNE,,IRNE
994283019832889359,,,,IRNE,IRNE,IRNE,,IRNE
995071634582245391,,,,IRNE,IRNE,IRNE,,IRNE
979827639543242752,,,,IMDS,IMDS,IMDS,,IMDS
1046163868215640065,,,,IRNE,IRNE,IRNE,,IRNE
988391133016412161,,,,IRNE,IRNE,IRNE,,IRNE
1044650348244357120,,,,IRNE,IRNE,IRNE,,IRNE
998604374023852033,,,,IRNE,IRNE,IRNE,,IRNE
991421702180614144,,,,IRNE,IRNE,IRNE,,IRNE
986511598243151872,,,,IRNE,IRNE,IRNE,,IRNE
980882934436687872,,,,IMDS,IMDS,IRNE,,IMDS
1000201370560016384,,,,IRNE,IRNE,IRNE,,IRNE
1044785513180397568,,,,IRNE,IRNE,IRNE,,IRNE
979733644469207040,,,,IRNE,IRNE,IRNE,,IRNE
994173836642877440,,,,IRNE,IRNE,IRNE,,IRNE
1014534281908051968,,,,IRNE,IRNE,IRNE,,IRNE
981553112539455489,,,,IMDS,IRNE,IRNE,,IRNE
988117253391618050,,,,IRNE,IRNE,IRNE,,IRNE
1035589049807986689,,,,IRNE,IRNE,IRNE,,IRNE
1041421127992659970,,,,IRNE,IRNE,IRNE,,IRNE
994139147446169600,,,,IRNE,IRNE,IRNE,,IRNE
979768209212624900,,,,IMDS,IRNE,IMDS,,IMDS
1013850630182572032,,,,IRNE,IRNE,IRNE,,IRNE
1031284787959537664,,,,IRNE,IMDS,IMDS,,IMDS
983036266299252737,,,,IMDS,IMDS,IMDS,,IMDS
979781030222684160,,,,IMDS,IMDS,IMDS,,IMDS
988394627207237633,,,,IRNE,IRNE,IRNE,,IRNE
994648545671221249,,,,IRNE,IRNE,IRNE,,IRNE
978203655433224193,,,,IRNE,IRNE,IRNE,,IRNE
999781181787865092,,,,IRNE,IRNE,IRNE,,IRNE
988157128962727938,,,,IMDS,IRNE,IMDS,,IMDS
993403051401609216,,,,IRNE,IMDS,IRNE,,IRNE
974815134337196032,,,,IRNE,IRNE,IRNE,,IRNE
999302440657801216,,,,IRNE,IMDS,IRNE,,IRNE
1030550802912497668,,,,IRNE,IRNE,IRNE,,IRNE
979104070127452167,,,,IMDS,IMDS,IMDS,,IMDS
995130177553420288,,,,IMDS,IMDS,IMDS,,IMDS
974894201488990208,,,,IRNE,IRNE,IRNE,,IRNE
998592278674460673,,,,IRNE,IMDS,IRNE,,IRNE
988072077117837312,,,,IMDS,IMDS,IMDS,,IMDS
1000783492219920385,,,,IRNE,IRNE,IRNE,,IRNE
978006306618519557,,,,IRNE,IMDS,IRNE,,IRNE
989056900963717121,,,,IRNE,IMDS,IRNE,,IRNE
994921561751805952,,,,IMDS,IMDS,IMDS,,IMDS
994913260267859968,,,,IMDS,IMDS,IMDS,,IMDS
999842065574977537,,,,IRNE,IMDS,IRNE,,IRNE
984778395493036032,,,,IMDS,IMDS,IMDS,,IMDS
1034870742272368640,,,,IRNE,IRNE,IRNE,,IRNE
988434814578708480,,,,IMDS,IMDS,IMDS,,IMDS
1044756023142219776,,,,IRNE,IRNE,IRNE,,IRNE
981569183082303489,,,,IMDS,IMDS,IMDS,,IMDS
992167415906783232,,,,IRNE,IMDS,IRNE,,IRNE
994982011050786817,,,,IMDS,IRNE,IMDS,,IMDS
993444319074897920,,,,IRNE,IMDS,IRNE,,IRNE
989917181461835777,,,,IRNE,IRNE,IMFL,,IRNE
981226411380936704,,,,IMDS,IMDS,IRNE,,IMDS
993830133160177666,,,,IRNE,IRNE,IRNE,,IRNE
973464589290655744,,,,IRNE,IRNE,IRNE,,IRNE
979105540948275200,,,,IRNE,IRNE,IRNE,,IRNE
994748678110883840,,,,IRNE,IRNE,IRNE,,IRNE
1037492074323628032,,,,IMDS,IMDS,IMDS,,IMDS
979730904351428608,,,,IMDS,IMDS,IMDS,,IMDS
994922646889533440,,,,IMDS,IMDS,IMDS,,IMDS
979694469929979904,,,,IRNE,IMDS,IRNE,,IRNE
984777541004165120,,,,IMDS,IMDS,IMDS,,IMDS
970756365189828609,,,,IRNE,IRNE,IRNE,,IRNE
995533185378406400,,,,IRNE,IRNE,IRNE,,IRNE
993952394663940096,,,,IMDS,IMDS,IMDS,,IMDS
988150442436816897,,,,IRNE,IRNE,IRNE,,IRNE
994388346880299008,,,,IRNE,IRNE,IMDS,,IRNE
994646302729408512,,,,IRNE,IRNE,IRNE,,IRNE
973934538823995392,,,,IRNE,IRNE,IRNE,,IRNE
979835926905049094,,,,IRNE,IRNE,IRNE,,IRNE
993546762903277568,,,,IRNE,IRNE,IRNE,,IRNE
981906653556731904,,,,IMDS,IMDS,IMDS,,IMDS
988396324746924032,,,,IMDS,IMDS,IMDS,,IMDS
981513105292320768,,,,IMDS,IMDS,IMDS,,IMDS
974850070930706432,,,,IRNE,IRNE,IRNE,,IRNE
981513847893786627,,,,IMDS,IMDS,IMDS,,IMDS
995555416598810624,,,,IRNE,IMDS,IRNE,,IRNE
991309181268439042,,,,IMDS,IMDS,IMDS,,IMDS
988393933414780928,,,,IMDS,IRNE,IRNE,,IRNE
974914292381310976,,,,IRNE,IMDS,IRNE,,IRNE
987800480402362368,,,,IRNE,IMDS,IRNE,,IRNE
980164023038685184,,,,IRNE,IMDS,IMDS,,IMDS
988120623510630400,,,,IRNE,IRNE,IRNE,,IRNE
991674698370035717,,,,IMDS,IMDS,IMDS,,IMDS
981524109103452163,,,,IMDS,IMDS,IMDS,,IMDS
974834001038008320,,,,IRNE,IRNE,IRNE,,IRNE
993432086169227265,,,,IMDS,IMDS,IMDS,,IMDS
994241084451680257,,,,IMDS,IMDS,IMDS,,IMDS
970585302514458625,,,,IRNE,IRNE,IRNE,,IRNE
998606082523193346,,,,IMDS,IMDS,IMDS,,IMDS
988069964916674560,,,,IRNE,IRNE,IRNE,,IRNE
984827660328161281,,,,IMDS,IMDS,IMDS,,IMDS
977822010389737472,,,,IRNE,IRNE,IRNE,,IRNE
995284165695328256,,,,IMDS,IMDS,IMDS,,IMDS
980072616437350401,,,,IMDS,IMDS,IMDS,,IMDS
979726546255732736,,,,IMDS,IMDS,IMDS,,IMDS
994929706284802049,,,,IMDS,IRNE,IMDS,,IMDS
994925180744060928,,,,IMDS,IMDS,IMDS,,IMDS
981220901751541765,,,,IMDS,IMDS,IMDS,,IMDS
981556252374388737,,,,IRNE,IRNE,IRNE,,IRNE
980842551145041920,,,,IMDS,IMDS,IMFL,,IMDS
979774192819277826,,,,IMDS,IMDS,IMDS,,IMDS
994193439125274625,,,,IMDS,IMDS,IMDS,,IMDS
974671936566505473,,,,IRNE,IRNE,IRNE,,IRNE
988389085894062080,,,,IMDS,IMDS,IMDS,,IMDS
979720770787082240,,,,IMDS,IMDS,IMDS,,IMDS
988472522160197634,,,,IRNE,IRNE,IRNE,,IRNE
988005606173958144,,,,IRNE,IRNE,IRNE,,IRNE
984894478279421953,,,,IMDS,IMDS,IMDS,,IMDS
1023585600811802624,,,,IRNE,IMDS,IMDS,,IMDS
979726550349287426,,,,IMDS,IMDS,IMDS,,IMDS
989530471234260995,,,,IRNE,IRNE,IRNE,,IRNE
984412960037769217,,,,IMDS,IMDS,IMDS,,IMDS
980035624534265856,,,,IMDS,IMDS,IMDS,,IMDS
1044718546008313856,,,,IRNE,IMDS,IRNE,,IRNE
984452803136557056,,,,IMDS,IMDS,IMDS,,IMDS
981538485613006848,,,,IRNE,IRNE,IRNE,,IRNE
991716393295990785,,,,IRNE,IMDS,IRNE,,IRNE
974700442570633217,,,,IRNE,IMDS,IRNE,,IRNE
1031219845029920769,,,,IMDS,IMDS,IMDS,,IMDS
981514735953891328,,,,IRNE,IRNE,IRNE,,IRNE
974728012531892224,,,,IRNE,IRNE,IRNE,,IRNE
987795455160606721,,,,IRNE,IRNE,IRNE,,IRNE
993573274935324672,,,,IRNE,IRNE,IRNE,,IRNE
979746369719107584,,,,IMDS,IMDS,IMDS,,IMDS
989134826123837441,,,,IRNE,IRNE,IRNE,,IRNE
981567543126183936,,,,IMDS,IMDS,IMDS,,IMDS
979702149847363585,,,,IMDS,IMDS,IRNE,,IMDS
979895151630913537,,,,IRNE,IRNE,IRNE,,IRNE
993931300355629057,,,,IMDS,IMDS,IMDS,,IMDS
994984331113267200,,,,IMDS,IMDS,IRNE,,IMDS
979732623672168448,,,,IMDS,IRNE,IRNE,,IRNE
1000552219194855424,,,,IRNE,IRNE,IRNE,,IRNE
1000546013990531073,,,,IMDS,IMDS,IMDS,,IMDS
994743424707330048,,,,IMDS,IMDS,IMDS,,IMDS
989601281277865984,,,,IMDS,IMDS,IMDS,,IMDS
980051599891615744,,,,IRNE,IRNE,IRNE,,IRNE
988481013499285504,,,,IRNE,IRNE,IRNE,,IRNE
980123750921375744,,,,IRNE,IMDS,IRNE,,IRNE
993990676709826560,,,,IMDS,IRNE,IMDS,,IMDS
993291424123752448,,,,IRNE,IRNE,IRNE,,IRNE
993464148804669442,,,,IMDS,IMDS,IMDS,,IMDS
980834106148835330,,,,IMDS,IMDS,IMDS,,IMDS
979429241543634951,,,,IRNE,IMDS,IRNE,,IRNE
979715195563061248,,,,IMDS,IMDS,IRNE,,IMDS
984889978751717377,,,,IRNE,IRNE,IRNE,,IRNE
986537315408470016,,,,IMDS,IMDS,IMDS,,IMDS
981563054742757381,,,,IMDS,IMDS,IMDS,,IMDS
994675683510181890,,,,IRNE,IRNE,IRNE,,IRNE
977973830810554370,,,,IRNE,IRNE,IRNE,,IRNE
986532116077965313,,,,IRNE,IMDS,IRNE,,IRNE
998591716742529025,,,,IMDS,IMDS,IMDS,,IMDS
995272563768078336,,,,IRNE,IRNE,IRNE,,IRNE
988396264898420737,,,,IRNE,IRNE,IRNE,,IRNE
986541150134853632,,,,IMDS,IMDS,IMDS,,IMDS
1029247010958757889,,,,IMDS,IMDS,IMDS,,IMDS
987807675969875975,,,,IRNE,IRNE,IRNE,,IRNE
993553333209223168,,,,IRNE,IMDS,IRNE,,IRNE
995412798078406656,,,,IRNE,IRNE,IRNE,,IRNE
1037420112230449152,,,,IRNE,IMDS,IMDS,,IMDS
980037398770962434,,,,IMDS,IRNE,IRNE,,IRNE
995374676523323393,,,,IMDS,IMDS,IMDS,,IMDS
993360139720822784,,,,IMDS,IMDS,IMDS,,IMDS
979832749723930624,,,,IRNE,IRNE,IRNE,,IRNE
977952106454937605,,,,IMDS,IMDS,IMDS,,IMDS
993797426933895168,,,,IRNE,IRNE,IRNE,,IRNE
979719351313096707,,,,IMDS,IMDS,IMDS,,IMDS
977872439022678016,,,,IMDS,IMDS,IMDS,,IMDS
